id,bought_id,product_name,sell_date,sell_price
2568,1421,peanut butter,2023-07-17,10.95
2569,1422,cooking oil,2023-07-04,6.71
2570,1425,beef bourguignonne,2023-06-27,19.54
2571,1429,evergreen huckleberry,2023-07-30,10.48
2572,1430,mint sauce,2023-07-19,1.98
2573,1436,pilau,2023-08-05,6.19
2574,1437,applewood bacon,2023-08-12,5.93
2575,1438,jackfruit,2023-08-17,6.67
2576,1440,elderberry,2023-06-14,3.35
2577,1442,ginger ale,2023-08-12,8.26
2578,1447,natal plum,2023-08-22,4.92
2579,1448,pilau,2023-08-14,2.66
2580,1449,boiled egg,2023-08-07,1.47
2581,1450,chilli con carne,2023-08-09,13.19
2582,1452,consomme,2023-07-05,17.24
2583,1453,liver loaf,2023-08-17,8.96
2584,1454,cooking oil,2023-07-16,14.1
2585,1455,rice cake,2023-08-10,3.61
2586,1457,veggie burger,2023-08-14,11.58
2587,1458,canola,2023-08-15,14.93
2588,1460,dried mixed fruit,2023-08-06,20.9
2589,1462,pakora,2023-08-06,6.81
2590,1463,corned beef,2023-08-13,13.62
2591,1465,huckleberry,2023-07-06,6.08
2592,1467,pakora,2023-07-30,9.61
2593,1470,canola,2023-07-31,2.78
2594,1474,passion fruit juice,2023-07-10,9.38
2595,1477,turbot,2023-07-28,17.85
2596,1478,dried mixed fruit,2023-06-23,1.76
2597,1481,liquor,2023-08-09,12.9
2598,1482,pate,2023-06-24,11.16
2599,1485,hamburger,2023-08-01,15.18
2600,1489,chablis,2023-07-22,4.51
2601,1493,cracker,2023-07-05,13.67
2602,1496,jackfruit,2023-06-23,13.11
2603,1497,sambar,2023-08-16,7.4
2604,1500,fruit pastille,2023-08-13,14.53
2605,1501,consomme,2023-07-10,11.3
2606,1503,greek yogurt,2023-07-03,3.31
2607,1505,veggie burger,2023-08-19,13.18
2608,1506,fodder,2023-08-13,14.34
2609,1507,egg,2023-07-23,10.76
2610,1511,passion fruit juice,2023-07-05,4.86
2611,1513,sambar,2023-08-07,3.82
2612,1515,corned beef,2023-07-15,5.27
2613,1516,cheeseburger,2023-08-06,5.83
2614,1517,cooking oil,2023-08-23,17.38
2615,1518,consomme,2023-08-02,1.93
2616,1520,frijj,2023-07-07,14.97
2617,1523,guinea hen,2023-08-19,2.18
2618,1524,corned beef,2023-08-04,1.87
2619,1526,gem squash,2023-07-02,5.72
2620,1532,champagne,2023-08-10,20.54
2621,1534,bacardi,2023-08-19,7.29
2622,1535,sparkleberry,2023-08-02,16.2
2623,1537,pilau,2023-07-24,2.77
2624,1538,sambar,2023-07-07,1.47
2625,1539,suet,2023-06-25,7.96
2626,1542,suet,2023-08-22,6.46
2627,1547,cooking oil,2023-07-30,6.27
2628,1551,poppy,2023-08-01,8.28
2629,1554,japanese chestnut,2023-08-01,12.44
2630,1556,veggie burger,2023-08-20,20.87
2631,1558,huckleberry,2023-08-01,8.95
2632,1561,ginger ale,2023-07-23,1.18
2633,1563,pops ,2023-06-30,18.45
2634,1564,boysenberry,2023-08-05,1.25
2635,1566,rapini,2023-08-06,11.06
2636,1568,flat bread,2023-07-25,6.28
2637,1569,greek yogurt,2023-06-12,6.36
2638,1570,spinach,2023-08-03,4.61
2639,1571,fodder,2023-08-01,7.78
2640,1572,seasoning,2023-07-07,4.3
2641,1574,elderberry,2023-08-11,2.02
2642,1575,complan powder,2023-08-08,13.39
2643,1576,elderberry,2023-07-20,5.05
2644,1578,mincemeat,2023-06-22,6.22
2645,1581,veggie burger,2023-08-23,16.94
2646,1585,passion fruit juice,2023-08-04,15.43
2647,1586,cocoa butter alternative,2023-07-21,18.76
2648,1589,collard green,2023-07-19,17.74
2649,1590,rice cake,2023-08-12,17.36
2650,1591,evergreen huckleberry,2023-08-18,19.53
2651,1593,spinach,2023-07-30,7.91
2652,1596,flat bread,2023-07-08,12.22
2653,1597,collard green,2023-06-24,9.73
2654,1600,jackfruit,2023-06-30,2.24
2655,1601,seasoning,2023-08-02,17.49
2656,1602,rapini,2023-07-26,7.68
2657,1604,jackfruit,2023-08-13,8.53
2658,1605,jabuticaba,2023-07-09,7.34
2659,1607,liver loaf,2023-07-31,13.8
2660,1611,suet,2023-07-25,5.62
2661,1613,cheeseburger,2023-06-13,7.51
2662,1615,flat bread,2023-07-05,9.6
2663,1617,corned beef,2023-06-24,9.0
2664,1618,liver loaf,2023-08-15,6.4
2665,1622,peanut butter,2023-08-10,18.82
2666,1623,liver loaf,2023-07-27,11.07
2667,1625,liquor,2023-07-10,15.25
2668,1627,bacardi,2023-08-06,7.52
2669,1629,egg,2023-08-02,12.71
2670,1635,canola,2023-07-15,10.1
2671,1637,allspice,2023-08-09,2.95
2672,1639,evergreen huckleberry,2023-08-21,13.58
2673,1641,ice cream bar,2023-06-27,3.2
2674,1647,pilau,2023-08-17,14.17
2675,1648,cow & gate premium,2023-08-14,7.7
2676,1664,flat bread,2023-08-23,13.34
2677,1665,sparkleberry,2023-06-26,3.12
2678,1667,flat bread,2023-07-17,16.86
2679,1668,applewood bacon,2023-07-28,13.27
2680,1672,cardamom,2023-07-01,7.23
2681,1674,organic sausage,2023-08-03,2.04
2682,1675,mint sauce,2023-08-16,12.29
2683,1677,collard green,2023-06-27,12.14
2684,1681,liver loaf,2023-07-16,8.21
2685,1683,donut,2023-08-12,14.06
2686,1687,sparkleberry,2023-07-04,1.91
2687,1689,cheese spread,2023-07-15,18.98
2688,1692,syrup,2023-08-18,6.64
2689,1698,complan powder,2023-08-21,5.78
2690,1700,donut,2023-08-18,12.57
2691,1702,rapini,2023-07-01,10.01
2692,1703,chilli con carne,2023-07-29,5.78
2693,1705,prosciutto,2023-07-25,8.47
2694,1707,custard apple,2023-06-25,2.42
2695,1712,greek yogurt,2023-08-06,8.94
2696,1714,yorkshire pudding,2023-08-06,6.34
2697,1718,fruit pastille,2023-07-27,10.46
2698,1719,organic sausage,2023-07-11,5.43
2699,1720,canola,2023-08-07,4.1
2700,1721,bacardi,2023-08-15,6.41
2701,1724,rice cake,2023-07-05,3.13
2702,1726,cooking oil,2023-08-10,8.05
2703,1727,cocoa butter alternative,2023-06-24,11.71
2704,1728,japanese chestnut,2023-07-30,3.53
2705,1729,dried mixed fruit,2023-07-07,12.98
2706,1732,trout,2023-08-22,14.11
2707,1733,salt,2023-07-11,1.16
2708,1735,passion fruit juice,2023-06-30,2.08
2709,1737,custard apple,2023-08-10,14.1
2710,1738,custard apple,2023-07-03,7.22
2711,1743,beef bourguignonne,2023-07-20,9.7
2712,1744,cracker,2023-08-19,8.88
2713,1748,salt,2023-08-23,0.92
2714,1749,spinach,2023-07-05,2.45
2715,1751,jackfruit,2023-07-24,9.42
2716,1755,pakora,2023-08-16,16.22
2717,1756,jabuticaba,2023-07-15,14.46
2718,1757,spinach,2023-08-01,12.47
2719,1758,egg,2023-08-22,16.96
2720,1762,jackfruit,2023-08-07,19.23
2721,1763,collard green,2023-07-28,3.97
2722,1764,jabuticaba,2023-08-03,15.45
2723,1768,kitchen utensil,2023-06-19,6.42
2724,1769,champagne,2023-08-23,9.52
2725,1772,cardamom,2023-08-19,20.88
2726,1774,guinea hen,2023-07-20,1.91
2727,1775,pakora,2023-08-09,2.78
2728,1777,fodder,2023-07-23,14.49
2729,1778,ginger ale,2023-08-07,11.68
2730,1781,chilli con carne,2023-07-27,20.42
2731,1785,corned beef,2023-08-01,4.87
2732,1786,risotto,2023-08-05,5.3
2733,1788,allspice,2023-06-18,13.62
2734,1790,hamburger,2023-07-30,5.67
2735,1792,hamburger,2023-06-16,11.41
2736,1794,yorkshire pudding,2023-08-14,17.27
2737,1796,cheese spread,2023-08-15,13.44
2738,1797,cooking oil,2023-08-12,2.38
2739,1798,boiled egg,2023-07-09,16.94
2740,1801,boysenberry syrup,2023-07-12,4.04
2741,1804,seasoning,2023-08-16,5.34
2742,1809,boysenberry,2023-08-19,9.91
2743,1814,liquor,2023-07-21,7.27
2744,1816,elderberry,2023-06-20,6.59
2745,1817,canola,2023-07-09,3.87
2746,1818,seasoning,2023-08-21,19.45
2747,1820,yorkshire pudding,2023-07-03,4.22
2748,1822,evergreen huckleberry,2023-07-24,1.06
2749,1827,bacardi,2023-08-08,15.47
2750,1829,boysenberry syrup,2023-06-29,14.63
2751,1830,frijj,2023-08-11,8.07
2752,1831,sparkleberry,2023-07-05,14.26
2753,1832,trout,2023-07-18,19.14
2754,1833,huckleberry,2023-08-05,13.72
2755,1835,rice cake,2023-08-10,15.47
2756,1836,poppy,2023-07-28,6.74
2757,1837,passion fruit juice,2023-07-04,13.65
2758,1842,allspice,2023-07-22,13.24
2759,1844,complan powder,2023-07-21,1.23
2760,1850,spinach,2023-07-27,9.6
2761,1851,flat bread,2023-07-12,9.02
2762,1855,currant jelly,2023-08-15,24.01
2763,1856,ginger ale,2023-06-19,1.99
2764,1857,elderberry,2023-07-29,9.07
2765,1861,risotto,2023-08-02,14.31
2766,1862,lobster,2023-07-08,11.92
2767,1865,applewood bacon,2023-07-30,7.01
2768,1868,mint sauce,2023-08-20,11.28
2769,1869,mincemeat,2023-08-09,6.08
2770,1870,frijj,2023-06-14,18.22
2771,1872,elderberry,2023-08-19,3.34
2772,1873,spiny lobster,2023-07-24,11.03
2773,1875,natal plum,2023-08-14,2.91
2774,1876,boysenberry syrup,2023-08-23,7.08
2775,1879,fruit pastille,2023-08-17,8.6
2776,1880,beef bourguignonne,2023-08-18,1.13
2777,1882,suet,2023-08-09,9.46
2778,1883,champagne,2023-07-11,6.51
2779,1884,trout,2023-07-03,6.86
2780,1885,veggie burger,2023-08-22,13.23
2781,1888,cheeseburger,2023-07-17,3.48
2782,1891,pops ,2023-08-23,17.1
2783,1892,cow & gate premium,2023-07-20,11.16
2784,1901,seasoning,2023-08-22,8.36
2785,1902,donut,2023-06-27,17.72
2786,1903,rice cake,2023-08-13,9.68
2787,1905,beef bourguignonne,2023-08-01,13.13
2788,1910,custard apple,2023-07-19,11.85
2789,1917,flat bread,2023-07-06,12.89
2790,1918,huckleberry,2023-08-16,11.15
2791,1919,liver loaf,2023-07-25,12.57
2792,1920,elderberry,2023-08-05,6.26
2793,1921,greek yogurt,2023-06-26,12.76
2794,1923,cheese spread,2023-06-26,13.18
2795,1927,huckleberry,2023-08-16,11.44
2796,1928,huckleberry,2023-07-01,5.76
2797,1929,jabuticaba,2023-07-02,8.17
2798,1932,jackfruit,2023-08-09,16.35
2799,1933,elderberry,2023-08-07,16.24
2800,1934,beef bourguignonne,2023-06-24,11.63
2801,1935,chilli con carne,2023-07-18,12.14
2802,1942,prosciutto,2023-07-07,2.87
2803,1944,yorkshire pudding,2023-07-24,10.52
2804,1947,champagne,2023-06-24,5.68
2805,1950,suet,2023-07-08,7.33
2806,1952,spinach,2023-08-09,3.56
2807,1955,collard green,2023-07-25,17.74
2808,1957,peanut butter,2023-07-05,13.47
2809,1959,lobster,2023-08-22,10.86
2810,1962,suet,2023-08-09,13.64
2811,1963,passion fruit juice,2023-07-06,15.84
2812,1964,turbot,2023-07-25,20.11
2813,1965,beef bourguignonne,2023-07-25,5.44
2814,1966,peanut butter,2023-08-23,15.58
2815,1968,cheese spread,2023-08-14,14.34
2816,1972,lobster,2023-08-04,5.69
2817,1973,canola,2023-08-01,10.51
2818,1974,ginger ale,2023-07-27,5.05
2819,1977,sambar,2023-07-17,11.08
2820,1984,champagne,2023-08-11,4.43
2821,1990,jabuticaba,2023-07-06,2.33
2822,1992,consomme,2023-07-08,9.5
2823,1993,chinese salted fish,2023-08-19,5.2
2824,1996,boysenberry syrup,2023-08-19,8.82
2825,1997,kitchen utensil,2023-07-31,16.6
2826,2000,jabuticaba,2023-08-03,15.39
2827,2001,hamburger,2023-08-18,18.68
2828,2002,yorkshire pudding,2023-08-19,2.6
2829,2005,currant jelly,2023-07-24,12.49
2830,2006,ice cream bar,2023-07-22,18.62
2831,2013,fodder,2023-07-02,21.03
2832,2017,fruit pastille,2023-06-18,13.13
2833,2019,hamburger,2023-08-09,6.45
2834,2020,champagne,2023-07-22,12.88
2835,2022,boysenberry syrup,2023-08-03,17.92
2836,2023,passion fruit juice,2023-08-16,1.97
2837,2024,bacardi,2023-08-11,7.5
2838,2025,evergreen huckleberry,2023-06-22,13.76
2839,2028,spinach,2023-08-16,1.02
2840,2029,boysenberry syrup,2023-08-11,4.95
2841,2030,organic sausage,2023-08-06,13.02
2842,2031,fodder,2023-07-08,13.59
2843,2034,cooking oil,2023-07-20,2.11
2844,2035,pate,2023-07-04,11.37
2845,2039,spinach,2023-08-20,1.44
2846,2040,flat bread,2023-08-20,12.81
2847,2041,yorkshire pudding,2023-08-23,14.24
2848,2049,japanese chestnut,2023-08-07,13.12
2849,2050,frijj,2023-08-14,18.27
2850,2052,canola,2023-07-28,12.51
2851,2054,salt,2023-07-03,3.87
2852,2055,ginger ale,2023-07-21,7.0
2853,2056,frijj,2023-07-28,4.45
2854,2060,ginger ale,2023-07-02,12.67
2855,2061,bacardi,2023-08-02,13.35
2856,2064,champagne,2023-07-19,3.93
2857,2066,japanese chestnut,2023-07-30,7.0
2858,2068,huckleberry,2023-07-23,11.47
2859,2070,allspice,2023-07-21,15.95
2860,2072,cheese spread,2023-07-30,19.15
2861,2080,risotto,2023-08-18,9.5
2862,2082,salt,2023-07-03,21.24
2863,2086,currant jelly,2023-08-19,10.12
2864,2087,jabuticaba,2023-08-11,3.54
2865,2088,boiled egg,2023-07-15,2.4
2866,2089,pops ,2023-08-18,11.64
2867,2090,ice cream bar,2023-07-24,9.17
2868,2092,boysenberry syrup,2023-08-02,1.35
2869,2096,ginger ale,2023-08-23,9.07
2870,2099,champagne,2023-07-10,9.22
2871,2104,ginger ale,2023-06-24,15.32
2872,2105,prosciutto,2023-06-20,13.26
2873,2109,trout,2023-06-29,14.67
2874,2112,suet,2023-08-19,18.95
2875,2113,complan powder,2023-07-05,15.63
2876,2116,donut,2023-07-28,13.05
2877,2117,elderberry,2023-07-08,22.4
2878,2119,mincemeat,2023-06-30,9.38
2879,2120,jabuticaba,2023-06-30,18.36
2880,2121,fruit pastille,2023-07-09,15.53
2881,2122,huckleberry,2023-07-14,14.22
2882,2125,applewood bacon,2023-08-21,8.08
2883,2133,cheeseburger,2023-07-25,14.88
2884,2135,boysenberry,2023-08-17,13.66
2885,2136,elderberry,2023-08-09,10.44
2886,2138,mint sauce,2023-07-23,13.41
2887,2141,flat bread,2023-08-10,9.46
2888,2143,huckleberry,2023-07-21,12.3
2889,2145,risotto,2023-08-17,7.61
2890,2150,trout,2023-07-28,3.45
2891,2152,hamburger,2023-08-14,9.09
2892,2159,syrup,2023-08-12,20.68
2893,2160,corned beef,2023-06-20,21.84
2894,2162,bacardi,2023-08-18,8.97
2895,2169,boysenberry syrup,2023-07-11,2.79
2896,2170,natal plum,2023-07-15,18.01
2897,2171,gem squash,2023-07-25,9.24
2898,2176,beef bourguignonne,2023-07-18,19.88
2899,2179,spiny lobster,2023-08-06,8.12
2900,2181,ginger ale,2023-07-21,1.05
2901,2182,boiled egg,2023-07-08,3.49
2902,2184,consomme,2023-08-22,4.21
2903,2187,gem squash,2023-06-11,7.9
2904,2189,chinese salted fish,2023-06-19,13.36
2905,2192,mint sauce,2023-08-12,13.01
2906,2197,complan powder,2023-08-07,5.11
2907,2199,chilli con carne,2023-08-22,2.7
2908,2205,veggie burger,2023-07-10,4.26
2909,2207,consomme,2023-07-10,7.5
2910,2210,boysenberry,2023-08-23,4.29
2911,2212,chablis,2023-07-20,11.78
2912,2214,flat bread,2023-07-16,20.11
2913,2215,passion fruit juice,2023-08-15,12.69
2914,2216,boiled egg,2023-07-08,13.28
2915,2220,pops ,2023-07-24,2.84
2916,2223,pilau,2023-07-06,21.96
2917,2226,boiled egg,2023-08-06,3.54
2918,2227,organic sausage,2023-06-25,3.92
2919,2230,donut,2023-08-21,7.39
2920,2241,syrup,2023-08-22,4.99
2921,2242,frijj,2023-08-10,14.41
2922,2247,canola,2023-07-11,21.54
2923,2250,complan powder,2023-07-28,9.04
2924,2251,fodder,2023-07-22,13.12
2925,2252,peanut butter,2023-07-28,4.46
2926,2254,seasoning,2023-08-16,7.78
2927,2255,spiny lobster,2023-07-13,2.45
2928,2256,natal plum,2023-07-16,2.62
2929,2257,fodder,2023-08-10,9.89
2930,2263,boiled egg,2023-07-06,17.01
2931,2265,canola,2023-06-27,16.43
2932,2266,collard green,2023-08-16,19.42
2933,2267,cocoa butter alternative,2023-07-18,10.64
2934,2269,custard apple,2023-08-02,7.06
2935,2270,rice cake,2023-08-18,2.89
2936,2271,rice cake,2023-08-11,23.64
2937,2272,cooking oil,2023-07-28,8.73
2938,2273,dried mixed fruit,2023-07-01,11.32
2939,2274,cow & gate premium,2023-06-26,12.25
2940,2277,currant jelly,2023-08-01,12.04
2941,2283,poppy,2023-08-10,5.97
2942,2284,syrup,2023-07-17,14.15
2943,2289,seasoning,2023-07-18,13.23
2944,2291,cooking oil,2023-07-09,18.89
2945,2292,fodder,2023-07-05,5.94
2946,2293,prosciutto,2023-08-16,1.79
2947,2294,champagne,2023-07-29,1.29
2948,2295,organic sausage,2023-07-03,9.96
2949,2299,ginger ale,2023-07-02,7.97
2950,2301,risotto,2023-08-07,11.72
2951,2302,flat bread,2023-07-30,8.95
2952,2305,liquor,2023-08-17,15.08
2953,2306,evergreen huckleberry,2023-08-08,8.1
2954,2313,kitchen utensil,2023-08-05,5.25
2955,2322,prosciutto,2023-08-16,6.96
2956,2323,cooking oil,2023-08-05,11.72
2957,2326,bacardi,2023-06-27,8.13
2958,2327,japanese chestnut,2023-08-12,4.95
2959,2329,mincemeat,2023-07-09,14.65
2960,2330,consomme,2023-07-02,8.53
2961,2333,egg,2023-08-08,4.1
2962,2335,passion fruit juice,2023-08-09,10.68
2963,2336,complan powder,2023-07-20,12.54
2964,2337,suet,2023-08-13,21.27
2965,2339,japanese chestnut,2023-07-06,10.54
2966,2340,jackfruit,2023-08-02,12.16
2967,2344,suet,2023-08-20,9.7
2968,2348,dried mixed fruit,2023-06-23,6.4
2969,2350,guinea hen,2023-08-03,2.27
2970,2355,peanut butter,2023-07-20,3.74
2971,2357,boysenberry,2023-07-18,12.33
2972,2358,rice cake,2023-08-21,15.71
2973,2363,bacardi,2023-08-20,12.81
2974,2364,pate,2023-08-15,8.54
2975,2365,trout,2023-08-15,0.97
2976,2369,cheese spread,2023-08-01,17.23
2977,2370,turbot,2023-06-16,14.9
2978,2371,champagne,2023-08-05,15.23
2979,2377,lobster,2023-08-16,13.78
2980,2380,pops ,2023-07-10,5.57
2981,2381,seasoning,2023-08-23,7.26
2982,2382,elderberry,2023-07-15,17.78
2983,2384,turbot,2023-08-23,12.73
2984,2385,pakora,2023-07-22,2.06
2985,2386,cardamom,2023-08-21,5.95
2986,2392,beef bourguignonne,2023-06-23,15.53
2987,2394,sparkleberry,2023-07-24,14.63
2988,2397,spinach,2023-07-19,4.91
2989,2399,complan powder,2023-08-11,7.38
2990,2400,huckleberry,2023-08-20,14.1
2991,2401,organic sausage,2023-07-15,6.82
2992,2402,mint sauce,2023-07-26,3.09
2993,2407,spiny lobster,2023-08-11,6.91
2994,2409,corned beef,2023-07-16,17.73
2995,2413,seasoning,2023-08-18,7.36
2996,2414,boysenberry,2023-07-20,5.17
2997,2415,gem squash,2023-07-31,13.69
2998,2418,peanut butter,2023-08-23,18.3
2999,2421,fodder,2023-07-14,2.97
3000,2422,egg,2023-08-05,6.81
3001,2423,cheese spread,2023-08-17,20.95
3002,2424,dried mixed fruit,2023-07-24,10.48
3003,2427,mincemeat,2023-08-01,13.46
3004,2428,poppy,2023-06-23,9.74
3005,2430,corned beef,2023-08-10,6.32
3006,2433,passion fruit juice,2023-08-11,11.37
3007,2439,seasoning,2023-07-03,2.95
3008,2440,veggie burger,2023-08-03,11.77
3009,2446,prosciutto,2023-07-16,1.8
3010,2447,boysenberry syrup,2023-08-07,17.49
3011,2453,ice cream bar,2023-08-23,15.48
3012,2458,huckleberry,2023-08-05,13.93
3013,2462,pops ,2023-07-31,11.04
3014,2464,evergreen huckleberry,2023-07-18,4.09
3015,2469,jackfruit,2023-07-02,8.78
3016,2472,seasoning,2023-07-04,16.09
3017,2476,cooking oil,2023-07-05,13.96
3018,2482,currant jelly,2023-08-23,9.51
3019,2484,jabuticaba,2023-07-03,12.58
3020,2485,turbot,2023-07-05,5.22
3021,2488,guinea hen,2023-08-14,12.91
3022,2489,donut,2023-06-23,22.6
3023,2492,beef bourguignonne,2023-08-09,5.02
3024,2495,dried mixed fruit,2023-08-12,9.23
3025,2497,natal plum,2023-07-08,16.51
3026,2500,mincemeat,2023-08-20,8.76
3027,2504,egg,2023-07-10,3.29
3028,2506,cracker,2023-08-02,19.89
3029,2509,chablis,2023-07-04,21.34
3030,2513,chilli con carne,2023-06-25,11.55
3031,2515,yorkshire pudding,2023-07-04,16.52
3032,2517,consomme,2023-07-18,6.76
3033,2522,huckleberry,2023-08-19,3.18
3034,2523,chilli con carne,2023-08-10,10.54
3035,2525,guinea hen,2023-08-17,10.48
3036,2528,rice cake,2023-07-30,14.41
3037,2532,syrup,2023-06-20,4.18
3038,2540,cardamom,2023-06-24,13.85
3039,2543,lobster,2023-07-17,12.45
3040,2544,veggie burger,2023-08-16,15.46
3041,2545,egg,2023-08-07,18.63
3042,2548,prosciutto,2023-08-04,21.6
3043,2549,pilau,2023-07-10,15.34
3044,2551,chablis,2023-07-14,13.87
3045,2553,elderberry,2023-08-18,5.63
3046,2554,pops ,2023-08-06,10.03
3047,2556,fruit pastille,2023-07-04,14.16
3048,2557,complan powder,2023-07-21,1.88
3049,2558,complan powder,2023-07-11,2.31
3050,2560,guinea hen,2023-06-17,6.82
3051,2561,kitchen utensil,2023-07-25,13.46
3052,2565,passion fruit juice,2023-07-29,3.76
3053,2567,currant jelly,2023-07-27,14.81
3054,2568,jackfruit,2023-08-23,13.67
3055,2570,sparkleberry,2023-07-29,2.44
3056,2572,jabuticaba,2023-08-23,1.04
3057,2573,applewood bacon,2023-08-13,4.57
3058,2577,boysenberry syrup,2023-08-17,16.98
3059,2582,syrup,2023-08-11,7.31
3060,2584,corned beef,2023-07-23,19.28
3061,2586,guinea hen,2023-07-12,4.95
3062,2587,cardamom,2023-07-17,7.43
3063,2588,kitchen utensil,2023-08-23,1.54
3064,2593,cracker,2023-07-03,15.08
3065,2594,trout,2023-07-01,7.08
3066,2596,peanut butter,2023-06-28,7.35
3067,2600,spiny lobster,2023-07-11,11.21
3068,2601,mint sauce,2023-08-03,22.02
3069,2605,fruit pastille,2023-07-07,14.91
3070,2609,gem squash,2023-08-02,11.15
3071,2610,currant jelly,2023-06-25,7.92
3072,2616,risotto,2023-08-16,19.83
3073,2617,syrup,2023-08-14,8.68
3074,2620,seasoning,2023-08-20,14.61
3075,2621,pilau,2023-07-15,6.42
3076,2623,natal plum,2023-07-17,17.04
3077,2625,rapini,2023-06-16,5.37
3078,2626,dried mixed fruit,2023-08-19,1.57
3079,2627,organic sausage,2023-07-19,7.17
3080,2634,risotto,2023-08-11,9.94
3081,2636,turbot,2023-07-30,1.39
3082,2640,complan powder,2023-08-20,15.06
3083,2643,custard apple,2023-08-19,4.82
3084,2646,fodder,2023-06-22,11.24
3085,2648,pops ,2023-07-16,7.91
3086,2650,boysenberry,2023-08-18,1.9
3087,2651,greek yogurt,2023-07-27,2.9
3088,2655,pate,2023-06-29,6.77
3089,2656,allspice,2023-08-09,21.22
3090,2658,poppy,2023-07-04,16.66
3091,2668,cheese spread,2023-06-20,4.21
3092,2670,bacardi,2023-08-17,6.16
3093,2672,hamburger,2023-07-17,14.42
3094,2673,organic sausage,2023-08-19,5.64
3095,2674,rice cake,2023-07-26,17.7
3096,2675,trout,2023-07-04,11.39
3097,2677,peanut butter,2023-08-22,16.03
3098,2681,canola,2023-08-19,6.61
3099,2683,cheeseburger,2023-07-04,18.88
3100,2685,huckleberry,2023-08-10,12.07
3101,2690,liver loaf,2023-07-27,15.88
3102,2693,peanut butter,2023-08-18,9.31
3103,2697,champagne,2023-08-02,3.3
3104,2698,natal plum,2023-08-17,1.78
3105,2699,consomme,2023-08-05,1.85
3106,2703,rice cake,2023-08-22,12.6
3107,2704,natal plum,2023-07-06,11.98
3108,2705,pilau,2023-08-21,6.31
3109,2706,cheese spread,2023-07-27,12.74
3110,2707,mint sauce,2023-07-17,18.03
3111,2708,corned beef,2023-07-25,19.28
3112,2709,donut,2023-08-10,6.45
3113,2710,chinese salted fish,2023-07-26,19.26
3114,2712,liver loaf,2023-07-08,3.38
3115,2714,pakora,2023-07-23,20.51
3116,2716,cheese spread,2023-08-04,19.42
3117,2721,cheeseburger,2023-07-30,1.57
3118,2723,beef bourguignonne,2023-06-25,6.2
3119,2724,fruit pastille,2023-07-19,13.28
3120,2728,suet,2023-07-05,5.82
3121,2729,pakora,2023-07-08,5.47
3122,2730,trout,2023-08-19,4.76
3123,2731,spiny lobster,2023-06-28,21.08
3124,2733,donut,2023-07-28,9.59
3125,2734,poppy,2023-08-04,8.84
3126,2737,chilli con carne,2023-08-06,12.43
3127,2742,risotto,2023-06-28,16.89
3128,2746,guinea hen,2023-07-26,13.01
3129,2754,cheeseburger,2023-08-05,1.35
3130,2755,pilau,2023-08-13,6.24
3131,2758,fruit pastille,2023-07-22,2.61
3132,2767,champagne,2023-06-16,3.09
3133,2769,kitchen utensil,2023-07-20,6.32
3134,2770,canola,2023-08-10,20.01
3135,2771,fodder,2023-08-05,9.74
3136,2775,syrup,2023-08-16,21.22
3137,2778,consomme,2023-08-10,9.34
3138,2780,gem squash,2023-08-01,1.48
3139,2781,boiled egg,2023-08-13,12.44
3140,2782,prosciutto,2023-08-01,22.38
3141,2790,liver loaf,2023-08-08,3.63
3142,2792,cardamom,2023-08-03,15.07
3143,2793,organic sausage,2023-07-26,17.98
3144,2798,rapini,2023-07-08,3.51
3145,2800,champagne,2023-08-09,19.03
3146,2801,seasoning,2023-07-01,1.21
3147,2809,sambar,2023-08-20,6.62
3148,2810,cheeseburger,2023-07-31,12.39
3149,2816,poppy,2023-08-17,5.61
3150,2819,salt,2023-08-14,19.18
3151,2824,cracker,2023-08-19,2.08
3152,2825,kitchen utensil,2023-08-12,3.48
3153,2826,suet,2023-07-19,14.37
3154,2827,trout,2023-06-26,1.22
3155,2828,organic sausage,2023-07-17,5.74
3156,2829,huckleberry,2023-07-15,16.46
3157,2834,greek yogurt,2023-08-13,10.9
3158,2838,flat bread,2023-06-21,5.64
3159,2839,greek yogurt,2023-07-29,19.56
3160,2844,canola,2023-08-12,4.55
3161,2846,boiled egg,2023-07-14,13.1
3162,2847,japanese chestnut,2023-07-01,9.97
3163,2849,chinese salted fish,2023-06-19,5.77
3164,2850,chinese salted fish,2023-07-09,10.94
3165,2852,rapini,2023-06-29,12.49
3166,2857,salt,2023-08-14,9.27
3167,2858,passion fruit juice,2023-08-18,2.63
3168,2859,yorkshire pudding,2023-07-21,16.42
3169,2862,peanut butter,2023-08-05,16.26
3170,2866,canola,2023-08-14,18.02
3171,2867,ice cream bar,2023-08-15,8.73
3172,2868,spinach,2023-08-17,10.84
3173,2869,collard green,2023-07-26,19.8
3174,2870,dried mixed fruit,2023-07-04,17.6
3175,2874,sambar,2023-08-04,5.71
3176,2877,turbot,2023-07-20,15.58
3177,2878,dried mixed fruit,2023-08-22,6.16
3178,2888,cheeseburger,2023-08-11,9.67
3179,2897,elderberry,2023-08-20,2.48
3180,2900,salt,2023-08-10,12.25
3181,2903,allspice,2023-06-27,7.74
3182,2904,cocoa butter alternative,2023-08-11,5.08
3183,2911,canola,2023-07-05,15.29
3184,2912,liver loaf,2023-08-13,16.45
3185,2913,passion fruit juice,2023-08-22,21.15
3186,2916,spiny lobster,2023-08-13,8.62
3187,2917,kitchen utensil,2023-08-01,5.84
